canonical_key,display_name,state,census_year,area_km2,fill_method,fill_source_ck,fill_confidence
IND-001317,Disputed (Alirajpur & Dahod),Disputed (Madhya Pradesh & Gujarat),1991,4.196253,LINEAGE_BACKFILL,IND-000951,0.343
IND-001317,Disputed (Alirajpur & Dahod),Disputed (Madhya Pradesh & Gujarat),2001,4.195031,LINEAGE_BACKFILL,IND-000951,0.49
IND-001317,Disputed (Alirajpur & Dahod),Disputed (Madhya Pradesh & Gujarat),2011,4.195035,LINEAGE_BACKFILL,IND-000951,0.7
IND-001317,Disputed (Alirajpur & Dahod),Disputed (Madhya Pradesh & Gujarat),2021,4.21843,LINEAGE_BACKFILL,IND-000951,0.7
IND-001317,Disputed (Alirajpur & Dahod),Disputed (Madhya Pradesh & Gujarat),2025,4.388504944466196,DIRECT,IND-001317,1.0
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),1951,8.325802,LINEAGE_BACKFILL,IND-000862,0.49
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),1961,8.325802,LINEAGE_BACKFILL,IND-000862,0.49
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),1971,8.325802,LINEAGE_BACKFILL,IND-000862,0.49
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),1981,8.325819,LINEAGE_BACKFILL,IND-000862,0.49
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),1991,8.325833,LINEAGE_BACKFILL,IND-000862,0.49
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),2001,8.326166,LINEAGE_BACKFILL,IND-000862,0.7
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),2011,8.384864,LINEAGE_BACKFILL,IND-000862,0.7
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),2021,8.314074,LINEAGE_BACKFILL,IND-000862,0.7
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),2025,8.355502309100645,DIRECT,IND-001370,1.0
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),1951,3.204064,LINEAGE_BACKFILL,IND-000869,0.665
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),1961,3.204064,LINEAGE_BACKFILL,IND-000869,0.665
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),1971,3.204064,LINEAGE_BACKFILL,IND-000869,0.665
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),1981,3.204042,LINEAGE_BACKFILL,IND-000869,0.665
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),1991,3.204058,LINEAGE_BACKFILL,IND-000869,0.665
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),2001,3.204219,LINEAGE_BACKFILL,IND-000869,0.7
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),2011,3.083522,LINEAGE_BACKFILL,IND-000869,0.7
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),2021,3.208444,LINEAGE_BACKFILL,IND-000869,0.7
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),2025,3.2473888701427502,DIRECT,IND-001339,1.0
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),1951,3.425013,LINEAGE_BACKFILL,IND-000088|IND-000868,0.665
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),1961,3.425013,LINEAGE_BACKFILL,IND-000088|IND-000868,0.665
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),1971,3.425013,LINEAGE_BACKFILL,IND-000088|IND-000868,0.665
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),1981,3.424995,LINEAGE_BACKFILL,IND-000088|IND-000868,0.665
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),1991,3.425006,LINEAGE_BACKFILL,IND-000088|IND-000868,0.665
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),2001,3.425126,LINEAGE_BACKFILL,IND-000088|IND-000868,0.7
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),2011,3.502781,LINEAGE_BACKFILL,IND-000088|IND-000868,0.7
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),2021,3.427277,LINEAGE_BACKFILL,IND-000088|IND-000868,0.7
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),2025,3.5382362193376946,DIRECT,IND-001369,1.0
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),1951,0.709932,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),1961,0.709932,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),1971,0.709932,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),1981,0.709933,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),1991,0.70993,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),2001,0.70993,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),2011,0.706521,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),2021,0.711894,LINEAGE_BACKFILL,IND-000035,0.7
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),2025,0.7176473414869158,DIRECT,IND-001332,1.0
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),1951,1.257883,LINEAGE_BACKFILL,IND-000353,0.49
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),1961,1.257879,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),1971,1.257879,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),1981,1.257891,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),1991,1.25788,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),2001,1.25788,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),2011,1.244404,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),2021,1.25692,LINEAGE_BACKFILL,IND-000353,0.7
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),2025,1.705350411455933,DIRECT,IND-001372,1.0
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),1951,12.959895,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.2401
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),1961,12.384684,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.3258
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),1971,12.959772,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.343
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),1981,12.384525,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.343
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),1991,12.959759,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.343
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),2001,12.959842,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.49
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),2011,12.402498,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.49
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),2021,12.452218,LINEAGE_BACKFILL,IND-000720|IND-000894|IND-001245,0.7
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),2025,12.456896291317705,DIRECT,IND-001371,1.0
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",1951,14.854023,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",1961,14.854023,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",1971,14.854023,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",1981,14.854027,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",1991,14.854027,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",2001,14.854027,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",2011,15.156104,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",2021,14.536925,LINEAGE_BACKFILL,IND-000313,0.7
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",2025,14.536924639513892,DIRECT,IND-001335,1.0
IND-001338,North Goa,Goa,1951,1690.134649,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.343
IND-001338,North Goa,Goa,1961,1689.985075,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.343
IND-001338,North Goa,Goa,1971,1689.985075,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.343
IND-001338,North Goa,Goa,1981,1690.178655,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.343
IND-001338,North Goa,Goa,1991,1690.320678,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.49
IND-001338,North Goa,Goa,2001,1690.320678,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.49
IND-001338,North Goa,Goa,2011,1691.588373,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.49
IND-001338,North Goa,Goa,2021,1694.564964,LINEAGE_BACKFILL,IND-000654|IND-001262|IND-001263,0.7
IND-001338,North Goa,Goa,2025,1743.138252902848,DIRECT,IND-001338,1.0
IND-001341,South Goa,Goa,1951,1925.908353,LINEAGE_BACKFILL,IND-001263,0.343
IND-001341,South Goa,Goa,1961,1925.908353,LINEAGE_BACKFILL,IND-001263,0.343
IND-001341,South Goa,Goa,1971,1925.908353,LINEAGE_BACKFILL,IND-001263,0.343
IND-001341,South Goa,Goa,1981,1925.908434,LINEAGE_BACKFILL,IND-001263,0.343
IND-001341,South Goa,Goa,1991,1926.092715,LINEAGE_BACKFILL,IND-001263,0.49
IND-001341,South Goa,Goa,2001,1926.092715,LINEAGE_BACKFILL,IND-001263,0.49
IND-001341,South Goa,Goa,2011,1919.200273,LINEAGE_BACKFILL,IND-001263,0.49
IND-001341,South Goa,Goa,2021,1921.219627,LINEAGE_BACKFILL,IND-001263,0.7
IND-001341,South Goa,Goa,2025,1953.6628004521804,DIRECT,IND-001341,1.0
IND-001237,Ahmadabad,Gujarat,1951,7894.7978,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.343
IND-001237,Ahmadabad,Gujarat,1961,7893.816704,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.4655
IND-001237,Ahmadabad,Gujarat,1971,7322.476777,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.49
IND-001237,Ahmadabad,Gujarat,1981,7322.488661,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.49
IND-001237,Ahmadabad,Gujarat,1991,7322.337849,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.49
IND-001237,Ahmadabad,Gujarat,2001,6831.405019,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.7
IND-001237,Ahmadabad,Gujarat,2011,6958.861216,LINEAGE_BACKFILL,IND-000092|IND-000150|IND-000880|IND-000881|IND-000885|IND-000886|IND-000887,0.7
IND-001237,Ahmadabad,Gujarat,2021,6968.053100002916,DIRECT,IND-001237,1.0
IND-001237,Ahmadabad,Gujarat,2025,7242.057518453407,DIRECT,IND-001237,1.0
IND-000884,Amreli,Gujarat,1951,7459.983924,LINEAGE_BACKFILL,IND-000094|IND-000375,0.49
IND-000884,Amreli,Gujarat,1961,7338.818726,LINEAGE_BACKFILL,IND-000094|IND-000375,0.7
IND-000884,Amreli,Gujarat,1971,7338.818726,LINEAGE_BACKFILL,IND-000094|IND-000375,0.7
IND-000884,Amreli,Gujarat,1981,7338.818608,LINEAGE_BACKFILL,IND-000094|IND-000375,0.7
IND-000884,Amreli,Gujarat,1991,7338.793792,LINEAGE_BACKFILL,IND-000094|IND-000375,0.7
IND-000884,Amreli,Gujarat,2001,7338.746103993176,DIRECT,IND-000884,1.0
IND-000884,Amreli,Gujarat,2011,7373.229599148691,DIRECT,IND-000884,1.0
IND-000884,Amreli,Gujarat,2021,7386.096226968295,DIRECT,IND-000884,1.0
IND-000884,Amreli,Gujarat,2025,7314.942118139647,DIRECT,IND-000884,1.0
IND-001314,Anand,Gujarat,1951,2775.4436,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.2401
IND-001314,Anand,Gujarat,1961,2775.443505,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.3258
IND-001314,Anand,Gujarat,1971,2773.194157,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.343
IND-001314,Anand,Gujarat,1981,2773.194429,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.343
IND-001314,Anand,Gujarat,1991,2773.670045,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.343
IND-001314,Anand,Gujarat,2001,2771.756379,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.49
IND-001314,Anand,Gujarat,2011,2737.386134,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.49
IND-001314,Anand,Gujarat,2021,2737.306192,LINEAGE_BACKFILL,IND-001237|IND-001248|IND-001249,0.7
IND-001314,Anand,Gujarat,2025,3174.410717640216,DIRECT,IND-001314,1.0
IND-001240,Aravalli,Gujarat,1951,3126.748644,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.343
IND-001240,Aravalli,Gujarat,1961,3126.748655,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.4655
IND-001240,Aravalli,Gujarat,1971,3126.595149,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.49
IND-001240,Aravalli,Gujarat,1981,3126.594762,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.49
IND-001240,Aravalli,Gujarat,1991,3126.600444,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.49
IND-001240,Aravalli,Gujarat,2001,3126.601313,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.7
IND-001240,Aravalli,Gujarat,2011,3255.432205,LINEAGE_BACKFILL,IND-000085|IND-000146|IND-000881|IND-000887|IND-000888,0.7
IND-001240,Aravalli,Gujarat,2021,3255.420939324468,DIRECT,IND-001240,1.0
IND-001240,Aravalli,Gujarat,2025,3151.514665700355,DIRECT,IND-001240,1.0
IND-000878,Banas Kantha,Gujarat,1951,10719.502884,LINEAGE_BACKFILL,IND-000376,0.49
IND-000878,Banas Kantha,Gujarat,1961,10719.727254,LINEAGE_BACKFILL,IND-000376,0.7
IND-000878,Banas Kantha,Gujarat,1971,10719.727254,LINEAGE_BACKFILL,IND-000376,0.7
IND-000878,Banas Kantha,Gujarat,1981,10719.727559,LINEAGE_BACKFILL,IND-000376,0.7
IND-000878,Banas Kantha,Gujarat,1991,10719.790519,LINEAGE_BACKFILL,IND-000376,0.7
IND-000878,Banas Kantha,Gujarat,2001,10719.909932641,DIRECT,IND-000878,1.0
IND-000878,Banas Kantha,Gujarat,2011,10656.956944060976,DIRECT,IND-000878,1.0
IND-000878,Banas Kantha,Gujarat,2021,10734.2486669562,DIRECT,IND-000878,1.0
IND-000878,Banas Kantha,Gujarat,2025,10763.611132818343,DIRECT,IND-000878,1.0
IND-000937,Bharuch,Gujarat,1951,4810.918348,LINEAGE_BACKFILL,IND-000149|IND-000431|IND-000886|IND-000890|IND-000891,0.49
IND-000937,Bharuch,Gujarat,1961,4810.918348,LINEAGE_BACKFILL,IND-000149|IND-000431|IND-000886|IND-000890|IND-000891,0.49
IND-000937,Bharuch,Gujarat,1971,4972.924456,LINEAGE_BACKFILL,IND-000149|IND-000431|IND-000886|IND-000890|IND-000891,0.49
IND-000937,Bharuch,Gujarat,1981,4972.924047,LINEAGE_BACKFILL,IND-000149|IND-000431|IND-000886|IND-000890|IND-000891,0.49
IND-000937,Bharuch,Gujarat,1991,4810.94086,LINEAGE_BACKFILL,IND-000149|IND-000431|IND-000886|IND-000890|IND-000891,0.49
IND-000937,Bharuch,Gujarat,2001,4809.885158,LINEAGE_BACKFILL,IND-000149|IND-000431|IND-000886|IND-000890|IND-000891,0.7
IND-000937,Bharuch,Gujarat,2011,5418.381955261951,DIRECT,IND-000937,1.0
IND-000937,Bharuch,Gujarat,2021,5100.067678015949,DIRECT,IND-000937,1.0
IND-000937,Bharuch,Gujarat,2025,4928.916473581874,DIRECT,IND-000937,1.0
IND-001250,Bhavnagar,Gujarat,1951,7209.597389,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.343
IND-001250,Bhavnagar,Gujarat,1961,6540.299975,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.49
IND-001250,Bhavnagar,Gujarat,1971,6540.054023,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.49
IND-001250,Bhavnagar,Gujarat,1981,6540.05446,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.49
IND-001250,Bhavnagar,Gujarat,1991,6540.078976,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.49
IND-001250,Bhavnagar,Gujarat,2001,6539.990635,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.7
IND-001250,Bhavnagar,Gujarat,2011,6828.492128,LINEAGE_BACKFILL,IND-000150|IND-000884|IND-000885,0.7
IND-001250,Bhavnagar,Gujarat,2021,6852.5629726015795,DIRECT,IND-001250,1.0
IND-001250,Bhavnagar,Gujarat,2025,6763.39790309742,DIRECT,IND-001250,1.0
IND-001241,Botad,Gujarat,1951,2856.485562,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.343
IND-001241,Botad,Gujarat,1961,2693.723298,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.49
IND-001241,Botad,Gujarat,1971,2613.163449,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.49
IND-001241,Botad,Gujarat,1981,2613.165237,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.49
IND-001241,Botad,Gujarat,1991,2613.149867,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.49
IND-001241,Botad,Gujarat,2001,2543.931378,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.7
IND-001241,Botad,Gujarat,2011,2631.900345,LINEAGE_BACKFILL,IND-000092|IND-000093|IND-000150|IND-000884|IND-000885,0.7
IND-001241,Botad,Gujarat,2021,2631.8585365191584,DIRECT,IND-001241,1.0
IND-001241,Botad,Gujarat,2025,2479.7922828817714,DIRECT,IND-001241,1.0
IND-001242,Chota Udaipur,Gujarat,1951,3566.178532,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.343
IND-001242,Chota Udaipur,Gujarat,1961,3566.178532,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.343
IND-001242,Chota Udaipur,Gujarat,1971,3449.740495,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.343
IND-001242,Chota Udaipur,Gujarat,1981,3449.744396,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.343
IND-001242,Chota Udaipur,Gujarat,1991,3566.162937,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.343
IND-001242,Chota Udaipur,Gujarat,2001,3449.39463,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.49
IND-001242,Chota Udaipur,Gujarat,2011,3458.124549,LINEAGE_BACKFILL,IND-000149|IND-000888|IND-000890|IND-000894|IND-000951,0.7
IND-001242,Chota Udaipur,Gujarat,2021,3458.306374457974,DIRECT,IND-001242,1.0
IND-001242,Chota Udaipur,Gujarat,2025,3456.7963618975577,DIRECT,IND-001242,1.0
IND-001253,Devbhumi Dwarka,Gujarat,1951,4142.33336,LINEAGE_BACKFILL,IND-000095|IND-000882,0.49
IND-001253,Devbhumi Dwarka,Gujarat,1961,4142.215612,LINEAGE_BACKFILL,IND-000095|IND-000882,0.49
IND-001253,Devbhumi Dwarka,Gujarat,1971,4142.215612,LINEAGE_BACKFILL,IND-000095|IND-000882,0.49
IND-001253,Devbhumi Dwarka,Gujarat,1981,4142.215661,LINEAGE_BACKFILL,IND-000095|IND-000882,0.49
IND-001253,Devbhumi Dwarka,Gujarat,1991,4142.24033,LINEAGE_BACKFILL,IND-000095|IND-000882,0.49
IND-001253,Devbhumi Dwarka,Gujarat,2001,4142.240651,LINEAGE_BACKFILL,IND-000095|IND-000882,0.7
IND-001253,Devbhumi Dwarka,Gujarat,2011,4151.663004,LINEAGE_BACKFILL,IND-000095|IND-000882,0.7
IND-001253,Devbhumi Dwarka,Gujarat,2021,4188.210421040709,DIRECT,IND-001253,1.0
IND-001253,Devbhumi Dwarka,Gujarat,2025,4158.872019733682,DIRECT,IND-001253,1.0
IND-000889,Dohad,Gujarat,1951,3630.746719,LINEAGE_BACKFILL,IND-000152,0.7
IND-000889,Dohad,Gujarat,1961,3630.746719,LINEAGE_BACKFILL,IND-000152,0.7
IND-000889,Dohad,Gujarat,1971,3630.746719,LINEAGE_BACKFILL,IND-000152,0.7
IND-000889,Dohad,Gujarat,1981,3630.746391,LINEAGE_BACKFILL,IND-000152,0.7
IND-000889,Dohad,Gujarat,1991,3630.770082,LINEAGE_BACKFILL,IND-000152,0.7
IND-000889,Dohad,Gujarat,2001,3630.960988590402,DIRECT,IND-000889,1.0
IND-000889,Dohad,Gujarat,2011,3592.7489632420375,DIRECT,IND-000889,1.0
IND-000889,Dohad,Gujarat,2021,3658.3045505454897,DIRECT,IND-000889,1.0
IND-000889,Dohad,Gujarat,2025,3642.1957511925734,DIRECT,IND-000889,1.0
IND-000881,Gandhinagar,Gujarat,1951,2173.232838,LINEAGE_BACKFILL,IND-000150|IND-000377|IND-000430,0.49
IND-000881,Gandhinagar,Gujarat,1961,2173.236147,LINEAGE_BACKFILL,IND-000150|IND-000377|IND-000430,0.665
IND-000881,Gandhinagar,Gujarat,1971,2127.522662,LINEAGE_BACKFILL,IND-000150|IND-000377|IND-000430,0.7
IND-000881,Gandhinagar,Gujarat,1981,2127.521806,LINEAGE_BACKFILL,IND-000150|IND-000377|IND-000430,0.7
IND-000881,Gandhinagar,Gujarat,1991,2127.544125,LINEAGE_BACKFILL,IND-000150|IND-000377|IND-000430,0.7
IND-000881,Gandhinagar,Gujarat,2001,2127.677589330732,DIRECT,IND-000881,1.0
IND-000881,Gandhinagar,Gujarat,2011,2097.160905397743,DIRECT,IND-000881,1.0
IND-000881,Gandhinagar,Gujarat,2021,2138.209570376395,DIRECT,IND-000881,1.0
IND-000881,Gandhinagar,Gujarat,2025,2102.7181323674595,DIRECT,IND-000881,1.0
IND-001329,Gir Somnath,Gujarat,1951,2664.133078,LINEAGE_BACKFILL,IND-001244|IND-001251,0.1681
IND-001329,Gir Somnath,Gujarat,1961,2632.796126,LINEAGE_BACKFILL,IND-001244|IND-001251,0.2401
IND-001329,Gir Somnath,Gujarat,1971,2632.796126,LINEAGE_BACKFILL,IND-001244|IND-001251,0.2401
IND-001329,Gir Somnath,Gujarat,1981,2632.796083,LINEAGE_BACKFILL,IND-001244|IND-001251,0.2401
IND-001329,Gir Somnath,Gujarat,1991,2632.812038,LINEAGE_BACKFILL,IND-001244|IND-001251,0.2401
IND-001329,Gir Somnath,Gujarat,2001,2632.88051,LINEAGE_BACKFILL,IND-001244|IND-001251,0.343
IND-001329,Gir Somnath,Gujarat,2011,2617.782504,LINEAGE_BACKFILL,IND-001244|IND-001251,0.49
IND-001329,Gir Somnath,Gujarat,2021,2625.621659,LINEAGE_BACKFILL,IND-001244|IND-001251,0.7
IND-001329,Gir Somnath,Gujarat,2025,2644.214927937502,DIRECT,IND-001329,1.0
IND-001315,Jamnagar,Gujarat,1951,5777.887275,LINEAGE_BACKFILL,IND-000882|IND-001247|IND-001252|IND-001253|IND-001254,0.2401
IND-001315,Jamnagar,Gujarat,1961,5774.510715,LINEAGE_BACKFILL,IND-000882|IND-001247|IND-001252|IND-001253|IND-001254,0.343
IND-001315,Jamnagar,Gujarat,1971,5774.510715,LINEAGE_BACKFILL,IND-000882|IND-001247|IND-001252|IND-001253|IND-001254,0.343
IND-001315,Jamnagar,Gujarat,1981,5774.510865,LINEAGE_BACKFILL,IND-000882|IND-001247|IND-001252|IND-001253|IND-001254,0.343
IND-001315,Jamnagar,Gujarat,1991,5774.544855,LINEAGE_BACKFILL,IND-000882|IND-001247|IND-001252|IND-001253|IND-001254,0.343
